iter	MAPE	RMSE	R2	MAE
480	0.1572804636	0.8086806133	0.9266078446	0.3709424303
481	0.1570771903	0.8082367113	0.9266883955	0.3706777805
482	0.156899668	0.8078323282	0.9267617368	0.3704136873
483	0.1568953831	0.8077115207	0.92678364	0.3704029919
484	0.1568963285	0.807600464	0.9268037725	0.3703971134
485	0.1568933358	0.807356407	0.9268480056	0.3703709654
486	0.1568908121	0.8072341508	0.9268701584	0.3703616459
487	0.1568903408	0.8070258479	0.9269078952	0.3703472541
488	0.1567587965	0.8061567912	0.9270652309	0.3700297342
489	0.1567592936	0.8060385981	0.9270866157	0.3700235064
490	0.1567606993	0.8059274537	0.9271067223	0.3700186188
491	0.1565343689	0.8047529679	0.9273190236	0.3694605677
492	0.1565159654	0.8044990601	0.9273648796	0.3694163328
493	0.1565160937	0.8043931943	0.9273839947	0.3694104513
494	0.1565153117	0.8042862621	0.9274032999	0.3694027465
495	0.1562340167	0.802704469	0.9276885716	0.36878476
496	0.156230163	0.8026004578	0.92770731	0.3687742651
497	0.1561356089	0.8015461136	0.9278971213	0.3686096396
498	0.1561330779	0.8014321369	0.9279176253	0.3686021529
499	0.1560374814	0.8004992887	0.9280853321	0.3683033205
500	0.156036693	0.8003947291	0.9281041175	0.3682952332
501	0.1560358592	0.8002908811	0.9281227727	0.3682886908
502	0.1560349118	0.8001883367	0.9281411914	0.368280488
503	0.1558464632	0.7991298766	0.9283311701	0.3679168889
504	0.1558446393	0.7990282552	0.9283493965	0.3679071879
505	0.1557028814	0.7986520941	0.928416843	0.3677100732
506	0.1555856855	0.7973533597	0.9286494647	0.367449936
507	0.1555841481	0.7972553374	0.9286670065	0.3674436493
508	0.1554798905	0.7963754441	0.9288243734	0.3671352706
509	0.1554783229	0.7962657983	0.9288439711	0.3671261405
510	0.1554733765	0.7961666543	0.9288616894	0.3671145448
511	0.1554725581	0.7960722311	0.9288785621	0.3671076566
512	0.1554702128	0.7959763924	0.9288956856	0.3670988464
513	0.1552956343	0.794375271	0.9291814532	0.3666016183
514	0.1552942712	0.7942796718	0.9291984975	0.3665932773
515	0.1552384244	0.7936285748	0.9293145265	0.3663844302
516	0.1549927699	0.7928515451	0.9294528729	0.365888245
517	0.1549376761	0.7919413899	0.9296147493	0.3656410458
518	0.1549333087	0.7918349125	0.9296336748	0.3656261634
519	0.1549323578	0.7917419927	0.9296501885	0.3656192828
520	0.1547572577	0.7914522321	0.9297016721	0.3653474508
521	0.1547556101	0.7913584245	0.9297183354	0.365338509
522	0.1547540073	0.7912673641	0.9297345089	0.3653303401
523	0.1547559246	0.7911673323	0.9297522737	0.3653242231
524	0.1544082193	0.789285651	0.9300860252	0.364505554
525	0.154407515	0.7891927583	0.9301024809	0.3644975198
526	0.1543381908	0.7886486756	0.9301988247	0.3643058148
527	0.1542549115	0.7878697845	0.9303366317	0.3641742801
528	0.1542542734	0.7877848733	0.9303516466	0.3641679156
529	0.1542534221	0.7876861677	0.9303690987	0.3641601331
530	0.1541059713	0.7860960037	0.9306499537	0.3637206691
531	0.153771929	0.7843364135	0.9309600712	0.3629317216
532	0.1537317248	0.7833711402	0.9311298999	0.3626723593
533	0.1536402377	0.7826460939	0.9312573258	0.3624351895
534	0.1536063162	0.7818055437	0.9314049037	0.3622073186
535	0.1536053898	0.7817204189	0.9314198405	0.3622001347
536	0.1536001324	0.7816217209	0.9314371569	0.3621847274
537	0.1535989423	0.7815381833	0.9314518117	0.3621770211
538	0.1534434078	0.7811224767	0.931524715	0.3619628903
539	0.1534417385	0.7810404593	0.931539094	0.3619549633
540	0.1534408946	0.7809593798	0.9315533071	0.3619478757
541	0.1534400007	0.7808790755	0.9315673828	0.3619407616
542	0.1534378985	0.7807925712	0.9315825436	0.3619312198
543	0.1531295027	0.7802537534	0.9316769396	0.3615016794
544	0.1529498676	0.7797462748	0.9317657856	0.3612129985
545	0.1529479104	0.7796559214	0.931781598	0.3612028399
546	0.1529470401	0.7795774399	0.9317953312	0.3611956501
547	0.1529466998	0.7794986968	0.9318091089	0.3611885158
548	0.1529443202	0.7794150974	0.9318237347	0.3611788274
549	0.1529308293	0.7793308989	0.9318384638	0.3611578969
550	0.1529300078	0.7792556215	0.9318516309	0.3611511962
551	0.1529296679	0.779171232	0.9318663904	0.3611411169
552	0.1526186381	0.7778512613	0.9320970411	0.3604991742
553	0.1525190387	0.7769223667	0.932259121	0.3602909247
554	0.1525177362	0.7768476576	0.9322721483	0.3602833219
555	0.1525166247	0.7767742488	0.9322849477	0.3602760984
556	0.1525177103	0.776690616	0.9322995283	0.3602709719
557	0.152512712	0.7766051236	0.9323144314	0.3602594761
558	0.1521488841	0.7753962274	0.9325249918	0.3595380213
559	0.152101833	0.7745680311	0.9326690542	0.3593081473
560	0.1520228821	0.773844162	0.932794843	0.3590763886
561	0.1520238736	0.7737724757	0.9328072938	0.3590715824
562	0.1520219458	0.7736986165	0.9328201207	0.3590633351
563	0.1520173895	0.773614024	0.9328348101	0.3590515289
564	0.1519184583	0.7732967897	0.9328898834	0.3588762925
565	0.1519162971	0.7732181094	0.9329035392	0.3588665014
566	0.1516103762	0.7718678571	0.9331376725	0.3581096873
567	0.151442454	0.7713891002	0.9332205905	0.357752742
568	0.1514127133	0.7706094822	0.9333555058	0.3575461019
569	0.1511915832	0.770294798	0.9334099243	0.3572444495
570	0.1511129978	0.7696818157	0.9335158637	0.3570415455
571	0.1511110101	0.7696114523	0.933528019	0.3570330058
572	0.1508255675	0.7680440472	0.9337984994	0.3562280004
573	0.1508234536	0.7679715501	0.9338109966	0.356218643
574	0.1508192712	0.7678977501	0.9338237171	0.3562078216
575	0.150566967	0.7674491699	0.9339010105	0.3557895071
576	0.1504970339	0.766807663	0.9340114679	0.3556764393
577	0.1504215876	0.7662161393	0.9341132372	0.355479821
578	0.1503497875	0.7655555522	0.9342267957	0.3552642866
579	0.150134359	0.7651818211	0.9342909987	0.3549718659
580	0.1499893606	0.7648772133	0.9343433039	0.3547820989
581	0.1499874521	0.7648106354	0.9343547335	0.35477385
582	0.1497117506	0.7633061279	0.9346127494	0.3539914054
583	0.1493186479	0.7618091666	0.9348689669	0.3530357422
584	0.1493161522	0.7617329323	0.9348820016	0.3530252626
585	0.149314108	0.7616647778	0.9348936537	0.3530162171
586	0.1493128395	0.7615976355	0.9349051317	0.3530083903
587	0.1493109804	0.7615333257	0.9349161245	0.3530003077
588	0.149134892	0.7607021675	0.9350581156	0.3525833772
589	0.1488766748	0.7592921958	0.9352986338	0.3518414729
590	0.1488750737	0.7592173545	0.9353113881	0.3518299542
591	0.1488742139	0.7591585741	0.9353214044	0.3518238368
592	0.148832768	0.7584505249	0.9354419965	0.3516210438
593	0.1486587216	0.7576542459	0.9355774811	0.3511755046
594	0.1486577662	0.757596429	0.935587313	0.3511693315
595	0.1486528088	0.7575318972	0.9355982858	0.3511575421
596	0.1482008014	0.7570407113	0.9356817752	0.3505554628
597	0.1480137305	0.756443445	0.9357832228	0.3502429927
598	0.1480123293	0.756387291	0.9357927566	0.3502364596
599	0.1480104671	0.7563179609	0.9358045264	0.3502283974
600	0.1477906165	0.7552781454	0.935980922	0.349651087
601	0.147788584	0.7552077534	0.9359928546	0.3496398946
602	0.1476578203	0.7546340324	0.9360900684	0.3493285289
603	0.1475123962	0.7538086167	0.9362298008	0.3490171366
604	0.1473434154	0.7535666859	0.9362707276	0.3488094821
605	0.1473418211	0.7534974976	0.9362824296	0.3487983356
606	0.147338894	0.7534305976	0.9362937436	0.3487868408
607	0.1473371125	0.7533734903	0.9363034006	0.3487792037
608	0.1472565612	0.7532805781	0.9363191108	0.34869045
609	0.1470640554	0.7528931015	0.936384607	0.3483977025
610	0.1469254332	0.7525060504	0.9364499976	0.3481684603
611	0.1469237047	0.7524503433	0.9364594063	0.348160961
612	0.1469220039	0.7523951836	0.9364687219	0.3481535134
613	0.1468843997	0.7517550992	0.9365767717	0.3479550842
614	0.146713888	0.751557983	0.9366100275	0.3477567788
615	0.1464630393	0.750463302	0.9367945542	0.3471220978
616	0.1464623286	0.7504131404	0.9368030034	0.34711654
617	0.1462732696	0.7501081694	0.93685436	0.3468449148
618	0.1462513055	0.7495242836	0.9369526271	0.3466786742
619	0.1462515432	0.7494661555	0.9369624058	0.3466738406
620	0.1461235523	0.7490875299	0.9370260821	0.346388647
621	0.1459355631	0.748301655	0.9371581459	0.3461222043
622	0.1459339336	0.74824329	0.9371679484	0.3461121971
623	0.1459321754	0.7481890441	0.9371770584	0.3461041947
624	0.1459305398	0.7481374264	0.9371857265	0.3460970358
625	0.1459291868	0.7480758421	0.9371960674	0.3460866362
626	0.1458504261	0.7471302585	0.937354738	0.3458883233
627	0.1458490719	0.7470692717	0.9373649648	0.3458779326
628	0.1458472357	0.7470089803	0.9373750742	0.3458675873
629	0.1455041781	0.7456800719	0.937597692	0.3450106361
630	0.1455025456	0.7456303023	0.9376060217	0.3450035785
631	0.1454643414	0.7450006427	0.9377113564	0.3448059362
632	0.1454629629	0.7449414167	0.9377212597	0.3447957503
633	0.1452228779	0.7443621639	0.9378180756	0.3444879418
634	0.1452212373	0.7443133059	0.9378262383	0.3444809331
635	0.1452199113	0.7442551699	0.9378359503	0.3444707894
636	0.1452179825	0.7441974726	0.9378455883	0.3444628187
637	0.1450721885	0.7434741549	0.9379663507	0.3441042537
638	0.1450705269	0.7434247705	0.9379745914	0.3440966429
639	0.1450265917	0.7428617843	0.938068498	0.3439089613
640	0.1450252225	0.742803545	0.9380782083	0.3439006244
641	0.1450237061	0.7427572419	0.9380859279	0.3438938596
642	0.1445795674	0.7422294296	0.9381738904	0.3431738966
643	0.1442749038	0.7412359551	0.9383392882	0.3425505174
644	0.1440472766	0.7402243694	0.9385074736	0.3419625993
645	0.14404604	0.7401688426	0.9385166988	0.3419526986
646	0.1438814673	0.7396588163	0.9386014019	0.3416763744
647	0.1438799367	0.7396042642	0.9386104582	0.3416667173
648	0.1438784289	0.7395503424	0.9386194093	0.3416571328
649	0.1438769258	0.7395060933	0.9386267542	0.3416505294
650	0.1438434716	0.7389508516	0.938718881	0.341470176
651	0.1436573807	0.738046924	0.9388687146	0.340967921
652	0.1436558749	0.7380031859	0.9388759599	0.3409613557
653	0.143231146	0.737505476	0.9389583763	0.3402723475
654	0.1432296286	0.7374621412	0.9389655495	0.3402658057
655	0.1430715351	0.7369755407	0.9390460678	0.3400022687
656	0.1430700368	0.7369329911	0.939053106	0.3399957941
657	0.1428916039	0.7360610972	0.9391972379	0.3395095118
658	0.1424835412	0.7355842259	0.9392759969	0.3388453975
659	0.1424195161	0.7347205938	0.9394185024	0.3386804207
660	0.1422605959	0.7345692419	0.9394434594	0.3385038041
661	0.1422588978	0.734515226	0.939452365	0.3384952891
662	0.1422394352	0.7340060377	0.9395362828	0.3383433226
663	0.1421988906	0.7334987011	0.9396198376	0.3381678301
664	0.1421973565	0.7334575373	0.9396266144	0.3381614338
665	0.1421959579	0.7334076027	0.9396348347	0.3381521805
666	0.1421962547	0.7333605289	0.9396425836	0.3381444274
667	0.1420513062	0.7330550829	0.939692851	0.3379154668
668	0.1418427273	0.732796512	0.9397353879	0.337558909
669	0.1418415767	0.7327479332	0.9397433778	0.3375496285
670	0.1417778738	0.7319135812	0.9398805235	0.3373871883
671	0.1416686162	0.7309136213	0.9400446849	0.3369536465
672	0.1416671066	0.7308743551	0.9400511266	0.3369474041
673	0.1416656209	0.7308354771	0.9400575042	0.3369412045
674	0.1414071514	0.7298448818	0.9402198897	0.3362884722
675	0.1414056932	0.7298063445	0.9402262025	0.3362823118
676	0.1412383225	0.7293861847	0.9402950079	0.3359929533
677	0.141097922	0.7292487363	0.9403175079	0.3358353588
678	0.1410964814	0.7292106854	0.940323736	0.335829254
679	0.1409668315	0.7291287977	0.9403371381	0.3356902362
680	0.1409655498	0.7290829292	0.9403446445	0.3356814622
681	0.1409642219	0.7290460302	0.9403506827	0.3356755579
682	0.1409631978	0.7290010698	0.9403580396	0.3356672274
683	0.1409451571	0.7285259013	0.9404357644	0.3355218119
684	0.140927846	0.7280644944	0.9405111897	0.3353794324
685	0.1409269068	0.7280204689	0.940518384	0.335371203
686	0.1408222768	0.7270801694	0.9406719358	0.3349559224
687	0.1408196667	0.7270324852	0.9406797174	0.3349465492
688	0.1407612985	0.7262325202	0.9408101876	0.3348029811
689	0.1406295789	0.7256131825	0.9409110998	0.334442208
690	0.1404489587	0.7246992653	0.9410598522	0.333911037
691	0.1403567713	0.7242760535	0.9411286721	0.3336895353
692	0.1401142105	0.7239312861	0.9411847062	0.333313198
693	0.1400511584	0.7237901101	0.9412076435	0.333227064
694	0.139954306	0.7229269186	0.9413477913	0.3328388646
695	0.1399535791	0.7228839712	0.9413547599	0.3328305435
696	0.1398606764	0.7225095373	0.9414154974	0.3325865501
697	0.1397640367	0.7216792411	0.9415500687	0.3321877204
698	0.1394977168	0.7208181969	0.9416894601	0.3316431269
699	0.1392493964	0.7202466473	0.9417818944	0.3311428371
700	0.1391623627	0.7198990167	0.9418380794	0.3309159322
701	0.1390419816	0.7193304547	0.9419299133	0.3305832638
702	0.1389258501	0.7187817957	0.9420184638	0.3302644541
703	0.1389244899	0.7187474106	0.9420240111	0.3302587868
704	0.138923151	0.7187133672	0.9420295031	0.3302531566
705	0.1387952242	0.7180056581	0.9421436127	0.3298597275
706	0.1387125899	0.717669051	0.9421978471	0.3296438291
707	0.1385078143	0.7172748161	0.9422613342	0.3292785345
708	0.1383852197	0.7172008592	0.9422732402	0.3291471282
709	0.138335053	0.7164450525	0.9423948443	0.3290179999
710	0.1383313382	0.7164162562	0.9423994749	0.3290083308
711	0.1382517111	0.716089675	0.9424519778	0.3288011991
712	0.138250303	0.7160562314	0.942457353	0.3287955858
713	0.1380233854	0.7155369868	0.9425407763	0.3283382121
714	0.1379226294	0.7147581089	0.9426657995	0.3280835254
715	0.1379189374	0.7147298562	0.942670332	0.3280740168
716	0.13755013	0.7143055082	0.9427383871	0.3274947356
717	0.1375464891	0.7142776072	0.9427428603	0.3274853373
718	0.1375434376	0.7142499794	0.9427472896	0.3274763739
719	0.1375403786	0.7141967123	0.9427558288	0.3274650787
720	0.1372293855	0.7138977793	0.9428037388	0.3270148731
721	0.1371990445	0.7134469531	0.9428759548	0.326846532
722	0.137153221	0.7127325795	0.942990294	0.3267247545
723	0.1369396015	0.7123870614	0.9430455549	0.3263479731
724	0.1368438703	0.7121371409	0.9430855095	0.3260981997
725	0.1367048799	0.7118421303	0.9431326547	0.3258816723
726	0.136701769	0.711789468	0.9431410685	0.325870368
727	0.1366748797	0.7114459828	0.9431959316	0.3257352051
728	0.136641858	0.7109975317	0.9432675205	0.3255651116
729	0.1366395182	0.7109707934	0.9432717875	0.3255571905
730	0.1366372174	0.7109443902	0.9432760008	0.3255493957
731	0.1365936649	0.7102521126	0.9433864163	0.3254321604
732	0.1365778247	0.7101957154	0.9433954067	0.3253890663
733	0.1365747926	0.7101439841	0.9434036526	0.3253778707
734	0.1365332354	0.7094734056	0.9435104884	0.3252652943
735	0.1365007186	0.7089451746	0.9435945744	0.3250742628
736	0.1364801583	0.7084852327	0.9436677389	0.3249376579
737	0.136464069	0.7080808395	0.9437320278	0.3248088705
738	0.1364611076	0.7080298001	0.9437401393	0.324797779
739	0.1362595767	0.7076994775	0.9437926217	0.3244377704
740	0.1362288764	0.7071899788	0.9438735241	0.324252957
741	0.1362136548	0.7067979024	0.9439357415	0.3241273347
742	0.1360188456	0.7060991373	0.9440465409	0.3236358065
743	0.1360190897	0.7060608326	0.9440526115	0.3236284687
744	0.1360193235	0.7060229472	0.9440586153	0.3236211818
745	0.1360175006	0.7060042592	0.9440615767	0.3236161128
746	0.1360177339	0.7059668375	0.9440675066	0.3236089006
747	0.1356744668	0.7057090789	0.9441083426	0.3231449138
748	0.1356721339	0.7056831801	0.9441124449	0.323136348
749	0.135672346	0.7056461938	0.9441183031	0.3231292256
750	0.1356682189	0.7056231488	0.944121953	0.3231199191
751	0.1356392419	0.7052495557	0.9441811068	0.3229995833
752	0.1354167292	0.7045575115	0.9442906004	0.3225566626
753	0.1354125903	0.7045347957	0.9442941927	0.3225473382
754	0.1354090632	0.7045094622	0.9442981987	0.3225385314
755	0.1353289371	0.7042664408	0.9443366209	0.3223876885
756	0.1353255182	0.7042413403	0.9443405886	0.3223790675
757	0.1353221874	0.704216549	0.9443445072	0.3223705876
758	0.1352330491	0.7037081507	0.9444248375	0.3222423624
759	0.1350531123	0.7033710152	0.9444780751	0.3219161605
760	0.1350376086	0.7033156296	0.9444868187	0.3218733581
761	0.135009755	0.7028323676	0.9445630809	0.321700732
762	0.134995258	0.7025925475	0.9446009067	0.3216257091
763	0.1349605233	0.7023925775	0.9446324373	0.3215441094
764	0.1349572809	0.7023685496	0.9446362254	0.3215357052
765	0.1349241669	0.7021735819	0.9446669575	0.3214566338
766	0.1349243953	0.7021381815	0.9446725367	0.3214497708
767	0.1349246134	0.702103167	0.9446780547	0.3214429531
768	0.1348515205	0.7013941708	0.9447897285	0.3211129331
769	0.1348198552	0.7012038855	0.944819681	0.3210359604
770	0.1347096322	0.7006034589	0.9449141401	0.3206938887
771	0.134706435	0.7005796068	0.9449178909	0.320685469
772	0.1345317892	0.7002577864	0.9449684846	0.3203688979
773	0.1345286412	0.700234321	0.9449721727	0.3203605989
774	0.1345255376	0.7002111497	0.9449758145	0.3203523803
775	0.1344882878	0.6995885525	0.9450736212	0.3202492266
776	0.1342909479	0.6991474869	0.9451428576	0.3198470795
777	0.1342606587	0.6989625496	0.9451718752	0.3197726163
778	0.134260797	0.6989282741	0.9451772524	0.3197659309
779	0.1341739441	0.6987038456	0.9452124543	0.3195353581
780	0.1341488043	0.6983375912	0.9452698775	0.3194327799
781	0.1341489701	0.6983039206	0.9452751551	0.3194261713
782	0.1341491278	0.6982706154	0.9452803751	0.3194196067
783	0.1338306754	0.69780901	0.9453526981	0.3189014642
784	0.1337291692	0.6972082391	0.9454467536	0.3185729964
785	0.1336376933	0.6965741326	0.9455459401	0.3183500875
786	0.1336231237	0.6962029455	0.9456039591	0.3182232464
787	0.1336200283	0.6961803129	0.9456074957	0.3182151635
788	0.1335903117	0.696004409	0.945634979	0.3181420067
789	0.1335903323	0.6959717542	0.9456400802	0.3181355468
790	0.1335071434	0.695758365	0.9456734093	0.3179138061
791	0.1333629626	0.6954175645	0.9457266174	0.3176250624
792	0.1332643639	0.6948686233	0.945812267	0.3173150562
793	0.1331846007	0.6946633536	0.9458442773	0.3171016452
794	0.1331846137	0.6946311021	0.9458493058	0.3170952991
795	0.1330898347	0.6941007288	0.9459319658	0.3167961835
796	0.1330649055	0.6937575373	0.9459854195	0.3166977685
797	0.1330648946	0.693725844	0.9459903545	0.3166914889
798	0.1330318996	0.6931404798	0.9460814625	0.3165975952
799	0.1329553424	0.6929431282	0.9461121616	0.3163914889
800	0.1327626414	0.692747266	0.9461426203	0.3161414189
801	0.1327626238	0.6927158741	0.9461475013	0.316135133
802	0.1327348329	0.6925478666	0.9461736203	0.3160675031
803	0.1326487041	0.6919518241	0.946266232	0.315855306
804	0.1326457965	0.6919299539	0.9462696286	0.3158476013
805	0.1326457997	0.6918990412	0.9462744294	0.3158413907
806	0.1326085569	0.6914645084	0.9463418907	0.3157444314
807	0.1325815238	0.6911308497	0.9463936625	0.3156357013
808	0.1325076345	0.6909417349	0.9464229952	0.3154362141
809	0.1325047244	0.6909204074	0.9464263027	0.3154286436
810	0.1324823345	0.690589348	0.9464776308	0.3153099885
811	0.1321699682	0.6901658194	0.9465432597	0.314811171
812	0.1321699015	0.6901355689	0.9465479457	0.3148050715
813	0.1320798589	0.6896293071	0.9466263384	0.3145210222
814	0.1320797264	0.6895993824	0.9466309704	0.3145149361
815	0.132014273	0.6894116268	0.9466600277	0.3143932671
816	0.1318164845	0.6888058834	0.9467537196	0.3139369942
