iter	Passed	Remaining
4830	8099	8665
4831	8100	8664
4832	8102	8662
4833	8103	8660
4834	8105	8658
4835	8106	8656
4836	8108	8654
4837	8110	8653
4838	8111	8651
4839	8113	8649
4840	8114	8647
4841	8116	8645
4842	8117	8644
4843	8119	8642
4844	8121	8640
4845	8122	8639
4846	8124	8637
4847	8126	8635
4848	8127	8633
4849	8129	8631
4850	8130	8630
4851	8132	8628
4852	8133	8626
4853	8135	8624
4854	8136	8622
4855	8138	8620
4856	8139	8619
4857	8141	8617
4858	8143	8615
4859	8144	8613
4860	8146	8611
4861	8147	8610
4862	8149	8608
4863	8150	8606
4864	8152	8604
4865	8153	8603
4866	8155	8601
4867	8157	8599
4868	8158	8597
4869	8160	8595
4870	8161	8593
4871	8163	8592
4872	8164	8590
4873	8166	8588
4874	8167	8586
4875	8169	8584
4876	8171	8583
4877	8172	8581
4878	8174	8579
4879	8175	8577
4880	8177	8575
4881	8178	8573
4882	8180	8572
4883	8181	8570
4884	8183	8568
4885	8185	8566
4886	8186	8565
4887	8187	8563
4888	8189	8561
4889	8191	8559
4890	8192	8557
4891	8194	8556
4892	8195	8554
4893	8197	8552
4894	8198	8550
4895	8200	8549
4896	8202	8547
4897	8203	8545
4898	8205	8543
4899	8206	8541
4900	8208	8540
4901	8210	8538
4902	8211	8536
4903	8213	8534
4904	8214	8532
4905	8216	8531
4906	8217	8529
4907	8219	8527
4908	8220	8525
4909	8222	8523
4910	8223	8522
4911	8225	8520
4912	8227	8518
4913	8228	8516
4914	8230	8514
4915	8231	8513
4916	8233	8511
4917	8234	8509
4918	8236	8507
4919	8237	8505
4920	8239	8503
4921	8241	8502
4922	8242	8500
4923	8244	8498
4924	8245	8497
4925	8247	8495
4926	8248	8493
4927	8250	8491
4928	8252	8489
4929	8253	8488
4930	8255	8486
4931	8256	8484
4932	8258	8482
4933	8260	8481
4934	8261	8479
4935	8263	8477
4936	8264	8475
4937	8266	8473
4938	8267	8472
4939	8269	8470
4940	8270	8468
4941	8272	8467
4942	8274	8465
4943	8275	8463
4944	8277	8461
4945	8279	8459
4946	8280	8458
4947	8282	8456
4948	8284	8455
4949	8285	8453
4950	8287	8451
4951	8288	8449
4952	8290	8447
4953	8291	8445
4954	8293	8444
4955	8294	8442
4956	8296	8440
4957	8297	8438
4958	8299	8436
4959	8301	8435
4960	8303	8433
4961	8304	8431
4962	8306	8430
4963	8307	8428
4964	8309	8426
4965	8310	8424
4966	8312	8422
4967	8313	8420
4968	8315	8419
4969	8317	8417
4970	8318	8415
4971	8320	8414
4972	8322	8412
4973	8324	8411
4974	8325	8409
4975	8327	8408
4976	8329	8406
4977	8330	8404
4978	8332	8402
4979	8334	8401
4980	8335	8399
4981	8337	8397
4982	8338	8395
4983	8340	8394
4984	8342	8392
4985	8343	8390
4986	8345	8388
4987	8346	8387
4988	8348	8385
4989	8350	8383
4990	8352	8382
4991	8353	8380
4992	8355	8378
4993	8356	8376
4994	8358	8375
4995	8360	8373
4996	8361	8371
4997	8363	8370
4998	8365	8368
4999	8366	8366
5000	8368	8365
5001	8369	8363
5002	8371	8361
5003	8373	8359
5004	8374	8357
5005	8376	8356
5006	8377	8354
5007	8379	8352
5008	8380	8350
5009	8382	8348
5010	8383	8347
5011	8385	8345
5012	8386	8343
5013	8388	8341
5014	8389	8339
5015	8391	8337
5016	8393	8336
5017	8394	8334
5018	8396	8332
5019	8397	8330
5020	8399	8329
5021	8401	8327
5022	8402	8325
5023	8404	8324
5024	8406	8322
5025	8407	8320
5026	8409	8319
5027	8411	8317
5028	8412	8315
5029	8414	8313
5030	8415	8312
5031	8417	8310
5032	8418	8308
5033	8420	8306
5034	8421	8304
5035	8423	8303
5036	8425	8301
5037	8426	8299
5038	8428	8297
5039	8429	8295
5040	8431	8294
5041	8432	8292
5042	8434	8290
5043	8435	8288
5044	8437	8286
5045	8439	8285
5046	8440	8283
5047	8442	8281
5048	8444	8280
5049	8446	8278
5050	8447	8277
5051	8449	8275
5052	8450	8273
5053	8452	8271
5054	8454	8270
5055	8455	8268
5056	8457	8266
5057	8458	8264
5058	8460	8262
5059	8461	8261
5060	8463	8259
5061	8464	8257
5062	8466	8255
5063	8468	8254
5064	8469	8252
5065	8471	8250
5066	8472	8248
5067	8474	8247
5068	8476	8245
5069	8478	8243
5070	8479	8242
5071	8481	8240
5072	8482	8238
5073	8484	8237
5074	8486	8235
5075	8489	8235
5076	8491	8233
5077	8492	8231
5078	8494	8230
5079	8496	8228
5080	8497	8226
5081	8499	8225
5082	8501	8223
5083	8503	8222
5084	8505	8220
5085	8506	8219
5086	8508	8217
5087	8510	8215
5088	8512	8214
5089	8513	8212
5090	8515	8211
5091	8517	8209
5092	8519	8208
5093	8521	8206
5094	8522	8204
5095	8524	8203
5096	8525	8201
5097	8527	8199
5098	8529	8198
5099	8531	8196
5100	8532	8195
5101	8534	8193
5102	8536	8192
5103	8538	8190
5104	8540	8189
5105	8542	8187
5106	8544	8186
5107	8545	8184
5108	8547	8182
5109	8549	8181
5110	8551	8179
5111	8553	8178
5112	8554	8176
5113	8556	8174
5114	8557	8173
5115	8559	8171
5116	8561	8169
5117	8562	8168
5118	8564	8166
5119	8566	8164
5120	8568	8163
5121	8570	8162
5122	8572	8160
5123	8574	8159
5124	8575	8157
5125	8577	8156
5126	8579	8154
5127	8581	8153
5128	8583	8152
5129	8587	8152
5130	8589	8150
5131	8591	8149
5132	8592	8147
5133	8594	8145
5134	8595	8143
5135	8597	8142
5136	8598	8140
5137	8600	8138
5138	8601	8136
5139	8603	8134
5140	8605	8133
5141	8607	8132
5142	8609	8130
5143	8611	8128
5144	8612	8127
5145	8614	8125
5146	8616	8123
5147	8617	8122
5148	8619	8120
5149	8620	8118
5150	8622	8116
5151	8624	8115
5152	8625	8113
5153	8627	8111
5154	8628	8110
5155	8630	8108
5156	8632	8106
5157	8633	8104
5158	8635	8103
5159	8637	8101
5160	8638	8099
5161	8640	8097
5162	8642	8096
5163	8643	8094
5164	8645	8092
5165	8646	8091
5166	8648	8089
5167	8650	8088
5168	8652	8086
5169	8653	8084
5170	8655	8082
5171	8656	8080
5172	8658	8079
5173	8659	8077
5174	8661	8075
5175	8663	8074
5176	8665	8072
5177	8666	8070
5178	8668	8069
5179	8669	8067
5180	8671	8065
5181	8673	8063
5182	8674	8062
5183	8676	8060
5184	8677	8058
5185	8679	8056
5186	8681	8055
5187	8682	8053
5188	8684	8051
5189	8686	8050
5190	8687	8048
5191	8689	8046
5192	8691	8045
5193	8692	8043
5194	8694	8041
5195	8695	8039
5196	8697	8038
5197	8699	8036
5198	8700	8034
5199	8702	8032
5200	8703	8030
5201	8705	8029
5202	8706	8027
5203	8708	8025
5204	8709	8023
5205	8711	8022
5206	8713	8020
5207	8714	8018
5208	8716	8016
5209	8717	8015
5210	8719	8013
5211	8721	8011
5212	8722	8009
5213	8724	8007
5214	8725	8006
5215	8727	8004
5216	8729	8003
5217	8730	8001
5218	8733	8000
5219	8734	7998
5220	8736	7996
5221	8738	7995
5222	8739	7993
5223	8740	7991
5224	8742	7989
5225	8744	7988
5226	8745	7986
5227	8747	7984
5228	8748	7982
5229	8750	7980
5230	8752	7979
5231	8753	7977
5232	8755	7975
5233	8756	7973
5234	8758	7971
5235	8760	7970
5236	8761	7968
5237	8763	7967
5238	8765	7965
5239	8766	7963
5240	8768	7962
5241	8770	7960
5242	8771	7958
5243	8773	7957
5244	8775	7955
5245	8777	7954
5246	8778	7952
5247	8780	7950
5248	8781	7948
5249	8783	7946
5250	8784	7945
5251	8786	7943
5252	8788	7941
5253	8789	7939
5254	8791	7938
5255	8793	7936
5256	8794	7934
5257	8796	7933
5258	8797	7931
5259	8799	7929
5260	8801	7927
5261	8802	7926
5262	8804	7924
5263	8805	7922
5264	8808	7921
5265	8809	7919
5266	8811	7917
5267	8812	7916
5268	8814	7914
5269	8816	7912
5270	8817	7910
5271	8819	7909
5272	8820	7907
5273	8822	7905
5274	8824	7904
5275	8825	7902
5276	8827	7900
5277	8828	7898
5278	8830	7897
5279	8832	7895
5280	8833	7893
5281	8835	7892
5282	8837	7890
5283	8838	7888
5284	8840	7886
5285	8841	7884
5286	8843	7883
5287	8844	7881
5288	8846	7879
5289	8848	7877
5290	8849	7876
5291	8851	7874
5292	8852	7872
5293	8854	7870
5294	8856	7869
5295	8857	7867
5296	8859	7865
5297	8860	7864
5298	8862	7862
5299	8864	7860
5300	8866	7859
5301	8867	7857
5302	8869	7855
5303	8871	7854
5304	8872	7852
5305	8874	7850
5306	8875	7849
5307	8877	7847
5308	8879	7845
5309	8880	7843
5310	8882	7841
5311	8883	7840
5312	8885	7838
5313	8886	7836
5314	8888	7834
5315	8889	7832
5316	8891	7831
5317	8892	7829
5318	8894	7827
5319	8896	7826
5320	8898	7824
5321	8899	7822
5322	8901	7820
5323	8902	7819
5324	8904	7817
5325	8905	7815
5326	8907	7813
5327	8909	7812
5328	8910	7810
5329	8912	7808
5330	8913	7806
5331	8915	7804
5332	8916	7803
5333	8918	7801
5334	8920	7799
5335	8921	7798
5336	8923	7796
5337	8924	7794
5338	8926	7792
5339	8927	7790
5340	8929	7789
5341	8931	7787
5342	8932	7785
5343	8934	7783
5344	8936	7782
5345	8937	7780
5346	8939	7778
5347	8941	7777
5348	8942	7775
5349	8944	7773
5350	8945	7772
5351	8947	7770
5352	8948	7768
5353	8950	7766
5354	8951	7764
5355	8953	7763
5356	8954	7761
5357	8956	7759
5358	8958	7758
5359	8960	7756
5360	8961	7754
5361	8963	7752
5362	8964	7751
5363	8966	7749
5364	8968	7748
5365	8969	7746
5366	8971	7744
5367	8973	7742
5368	8974	7741
5369	8976	7739
5370	8977	7737
5371	8979	7735
5372	8981	7734
5373	8982	7732
5374	8984	7730
5375	8985	7728
5376	8987	7727
5377	8988	7725
5378	8990	7723
5379	8992	7721
5380	8993	7720
5381	8995	7718
5382	8996	7716
5383	8998	7714
5384	8999	7712
5385	9001	7711
5386	9002	7709
5387	9004	7707
5388	9006	7705
5389	9007	7704
5390	9009	7702
5391	9010	7700
5392	9012	7698
5393	9013	7697
5394	9016	7695
5395	9018	7694
5396	9020	7693
5397	9021	7691
5398	9023	7689
5399	9024	7687
5400	9026	7686
5401	9027	7684
5402	9029	7682
5403	9031	7680
5404	9032	7679
5405	9034	7677
5406	9035	7675
5407	9037	7673
5408	9038	7672
5409	9040	7670
5410	9042	7668
5411	9043	7666
5412	9045	7664
5413	9047	7663
5414	9048	7661
5415	9050	7660
5416	9051	7658
5417	9053	7656
5418	9055	7654
5419	9057	7653
5420	9058	7651
5421	9060	7649
5422	9061	7648
5423	9063	7646
5424	9065	7644
5425	9066	7642
5426	9068	7641
5427	9069	7639
5428	9071	7637
5429	9074	7636
5430	9076	7635
5431	9078	7634
5432	9080	7633
5433	9081	7631
5434	9083	7629
5435	9085	7627
5436	9086	7626
5437	9088	7624
5438	9090	7622
5439	9091	7621
5440	9093	7619
5441	9095	7618
5442	9097	7616
5443	9098	7614
5444	9100	7613
5445	9102	7611
5446	9103	7609
5447	9105	7607
5448	9107	7606
5449	9108	7604
5450	9110	7602
5451	9112	7601
5452	9113	7599
5453	9115	7597
5454	9116	7596
5455	9118	7594
5456	9120	7592
5457	9121	7590
5458	9123	7589
5459	9124	7587
5460	9126	7585
5461	9128	7583
5462	9129	7582
5463	9131	7580
5464	9132	7578
5465	9134	7577
5466	9136	7575
5467	9137	7573
5468	9139	7571
5469	9141	7570
5470	9143	7568
5471	9144	7567
5472	9146	7565
5473	9147	7563
5474	9149	7561
5475	9151	7560
5476	9152	7558
5477	9154	7556
5478	9155	7555
5479	9157	7553
5480	9159	7551
5481	9161	7550
5482	9162	7548
5483	9164	7546
5484	9165	7544
5485	9167	7543
5486	9168	7541
5487	9170	7539
5488	9172	7538
5489	9173	7536
5490	9175	7534
5491	9177	7532
5492	9178	7531
5493	9180	7529
5494	9182	7527
5495	9184	7526
5496	9185	7524
5497	9187	7522
5498	9188	7520
5499	9189	7519
5500	9191	7517
5501	9193	7515
5502	9194	7513
5503	9196	7511
5504	9197	7510
5505	9199	7508
5506	9200	7506
5507	9202	7504
5508	9203	7503
5509	9205	7501
5510	9207	7500
5511	9209	7498
5512	9210	7496
5513	9212	7494
5514	9213	7493
5515	9216	7491
5516	9217	7490
5517	9219	7488
5518	9220	7486
5519	9223	7485
5520	9224	7483
5521	9226	7481
5522	9227	7480
5523	9229	7478
5524	9230	7476
5525	9232	7474
5526	9233	7473
5527	9235	7471
5528	9237	7469
5529	9238	7467
5530	9240	7466
5531	9241	7464
5532	9243	7462
5533	9244	7460
5534	9246	7458
5535	9248	7457
5536	9249	7455
5537	9251	7453
5538	9252	7452
5539	9254	7450
5540	9255	7448
5541	9257	7446
5542	9258	7444
5543	9260	7443
5544	9262	7441
5545	9264	7440
5546	9266	7438
5547	9267	7436
5548	9269	7435
5549	9270	7433
5550	9272	7431
5551	9274	7430
5552	9275	7428
5553	9277	7426
5554	9279	7424
5555	9280	7423
5556	9282	7421
5557	9284	7419
5558	9285	7418
5559	9287	7416
5560	9288	7414
5561	9290	7412
5562	9291	7411
5563	9293	7409
5564	9295	7407
5565	9296	7406
5566	9298	7404
5567	9300	7402
5568	9301	7400
5569	9303	7399
5570	9304	7397
5571	9306	7395
5572	9308	7394
5573	9309	7392
5574	9311	7390
5575	9313	7389
5576	9314	7387
5577	9316	7385
5578	9317	7383
5579	9319	7382
5580	9321	7380
5581	9322	7378
5582	9324	7376
5583	9325	7375
5584	9327	7373
5585	9329	7371
5586	9331	7370
5587	9332	7368
5588	9334	7366
5589	9336	7365
5590	9337	7363
5591	9339	7362
5592	9341	7360
5593	9343	7358
5594	9345	7357
5595	9347	7356
5596	9349	7354
5597	9350	7353
5598	9352	7351
5599	9354	7349
5600	9355	7348
5601	9357	7346
5602	9359	7344
5603	9361	7343
5604	9362	7341
5605	9364	7339
5606	9366	7338
5607	9367	7336
5608	9369	7335
5609	9371	7333
5610	9373	7331
5611	9374	7330
5612	9376	7328
5613	9378	7327
5614	9379	7325
5615	9381	7323
5616	9383	7321
5617	9384	7320
5618	9387	7318
5619	9388	7317
5620	9390	7315
5621	9392	7314
5622	9394	7312
5623	9395	7310
5624	9397	7309
5625	9399	7307
5626	9400	7305
5627	9402	7304
5628	9404	7302
5629	9406	7301
5630	9408	7299
5631	9410	7298
5632	9411	7296
5633	9413	7294
5634	9415	7293
5635	9416	7291
5636	9418	7290
5637	9420	7288
5638	9422	7287
5639	9424	7285
5640	9426	7284
5641	9428	7282
5642	9430	7280
5643	9431	7279
5644	9433	7277
5645	9435	7276
5646	9436	7274
5647	9438	7272
5648	9440	7271
5649	9442	7269
5650	9443	7268
5651	9445	7266
5652	9447	7264
5653	9449	7263
5654	9451	7261
5655	9453	7260
5656	9454	7258
5657	9456	7257
5658	9459	7256
5659	9461	7254
5660	9462	7252
5661	9464	7251
5662	9466	7249
5663	9468	7248
5664	9470	7246
5665	9471	7245
5666	9473	7243
5667	9475	7241
5668	9477	7240
5669	9478	7238
5670	9480	7237
5671	9482	7235
5672	9483	7233
5673	9485	7231
5674	9487	7230
5675	9489	7228
5676	9490	7227
5677	9492	7225
5678	9494	7223
5679	9495	7222
5680	9497	7220
5681	9499	7219
5682	9501	7217
5683	9502	7215
5684	9504	7214
5685	9506	7212
5686	9507	7210
5687	9509	7209
5688	9511	7207
5689	9513	7205
5690	9514	7204
5691	9516	7202
5692	9518	7201
5693	9520	7199
5694	9522	7197
5695	9523	7196
5696	9525	7194
5697	9527	7193
5698	9529	7191
5699	9530	7189
5700	9532	7188
5701	9534	7186
5702	9536	7185
5703	9538	7183
5704	9539	7182
5705	9541	7180
5706	9543	7178
5707	9545	7177
5708	9546	7175
5709	9548	7174
5710	9550	7172
5711	9552	7170
5712	9553	7169
5713	9555	7167
5714	9557	7166
5715	9559	7164
5716	9561	7162
5717	9562	7161
5718	9564	7159
5719	9566	7158
5720	9568	7156
5721	9570	7155
5722	9572	7153
5723	9574	7152
5724	9575	7150
5725	9577	7148
5726	9579	7147
5727	9580	7145
5728	9582	7143
5729	9584	7142
5730	9585	7140
5731	9587	7138
5732	9589	7137
5733	9591	7135
5734	9593	7134
5735	9594	7132
5736	9596	7131
5737	9598	7129
5738	9600	7127
5739	9602	7126
5740	9603	7124
5741	9605	7123
5742	9607	7121
5743	9609	7119
5744	9610	7118
5745	9612	7116
5746	9614	7115
5747	9616	7113
5748	9617	7111
5749	9619	7110
5750	9621	7108
5751	9623	7107
5752	9625	7105
5753	9627	7104
5754	9629	7102
5755	9631	7101
5756	9633	7100
5757	9635	7098
5758	9637	7097
5759	9639	7095
5760	9640	7093
5761	9642	7092
5762	9644	7090
5763	9646	7089
5764	9647	7087
5765	9649	7085
5766	9651	7083
5767	9652	7082
5768	9654	7080
5769	9656	7078
5770	9657	7077
5771	9659	7075
5772	9661	7074
5773	9662	7072
5774	9664	7070
5775	9666	7069
5776	9668	7067
5777	9669	7065
5778	9671	7063
5779	9673	7062
5780	9674	7060
5781	9676	7059
5782	9678	7057
5783	9680	7055
5784	9681	7054
5785	9683	7052
5786	9685	7051
5787	9687	7049
5788	9688	7047
5789	9690	7046
5790	9692	7044
5791	9694	7042
5792	9695	7041
5793	9697	7039
5794	9699	7038
5795	9701	7036
5796	9703	7035
5797	9705	7034
5798	9707	7032
5799	9709	7030
5800	9710	7029
5801	9712	7027
5802	9714	7025
5803	9715	7024
5804	9717	7022
5805	9719	7021
5806	9721	7019
5807	9723	7018
5808	9725	7016
5809	9726	7014
5810	9728	7012
5811	9730	7011
5812	9731	7009
5813	9733	7007
5814	9735	7006
5815	9737	7004
5816	9738	7003
5817	9740	7001
5818	9742	7000
5819	9744	6998
5820	9745	6996
5821	9747	6995
5822	9749	6993
5823	9750	6991
5824	9752	6990
5825	9754	6988
5826	9756	6986
5827	9758	6985
5828	9759	6983
5829	9761	6981
5830	9763	6980
5831	9764	6978
5832	9766	6977
5833	9768	6975
5834	9770	6973
5835	9771	6972
5836	9773	6970
5837	9775	6968
5838	9777	6967
5839	9778	6965
5840	9780	6964
5841	9782	6962
5842	9783	6960
5843	9785	6959
5844	9787	6957
5845	9788	6955
5846	9790	6954
5847	9792	6952
5848	9794	6950
5849	9796	6949
5850	9798	6948
5851	9800	6946
5852	9802	6945
5853	9803	6943
5854	9805	6941
5855	9807	6940
5856	9809	6938
5857	9810	6936
5858	9812	6935
5859	9814	6933
5860	9815	6931
5861	9817	6930
5862	9819	6928
5863	9821	6927
5864	9822	6925
5865	9824	6923
5866	9826	6922
5867	9828	6920
5868	9830	6919
5869	9831	6917
5870	9833	6915
5871	9835	6914
5872	9837	6912
5873	9839	6911
5874	9840	6909
5875	9842	6907
5876	9844	6906
5877	9845	6904
5878	9847	6902
5879	9849	6901
5880	9851	6899
5881	9853	6898
5882	9854	6896
5883	9856	6895
5884	9858	6893
5885	9860	6891
5886	9862	6890
5887	9864	6888
5888	9866	6887
5889	9867	6885
5890	9869	6884
5891	9871	6882
5892	9873	6880
5893	9875	6879
5894	9878	6878
5895	9880	6877
5896	9882	6875
5897	9884	6874
5898	9885	6872
5899	9887	6870
5900	9888	6869
5901	9890	6867
5902	9892	6865
5903	9894	6864
5904	9895	6862
5905	9897	6860
5906	9898	6858
5907	9900	6857
5908	9902	6855
5909	9904	6854
5910	9905	6852
5911	9907	6850
5912	9908	6848
5913	9910	6847
5914	9911	6845
5915	9913	6843
5916	9915	6841
5917	9916	6840
5918	9918	6838
5919	9920	6836
5920	9921	6835
5921	9923	6833
5922	9925	6831
5923	9926	6830
5924	9928	6828
5925	9929	6826
5926	9931	6824
5927	9933	6823
5928	9934	6821
5929	9936	6819
5930	9938	6818
5931	9939	6816
5932	9941	6814
5933	9942	6812
5934	9944	6810
5935	9945	6809
5936	9947	6807
5937	9948	6805
5938	9950	6803
5939	9951	6802
5940	9953	6800
5941	9954	6798
5942	9956	6797
5943	9958	6795
5944	9960	6793
5945	9962	6792
5946	9963	6790
5947	9965	6788
5948	9966	6786
5949	9968	6785
5950	9970	6783
5951	9971	6781
5952	9973	6780
5953	9974	6778
5954	9976	6776
5955	9978	6774
5956	9979	6773
5957	9981	6771
5958	9982	6769
5959	9984	6767
5960	9985	6766
5961	9987	6764
5962	9989	6762
5963	9991	6761
5964	9992	6759
5965	9994	6757
5966	9996	6756
5967	9997	6754
5968	9999	6752
5969	10000	6751
5970	10002	6749
5971	10004	6747
5972	10005	6745
5973	10007	6744
5974	10008	6742
5975	10010	6740
5976	10012	6738
5977	10013	6737
5978	10015	6735
5979	10016	6733
5980	10018	6732
5981	10020	6730
5982	10021	6728
5983	10023	6726
5984	10024	6725
5985	10026	6723
5986	10027	6721
5987	10029	6719
5988	10031	6718
5989	10032	6716
5990	10034	6714
5991	10035	6712
5992	10037	6711
5993	10038	6709
5994	10040	6707
5995	10042	6706
5996	10043	6704
5997	10045	6702
5998	10046	6700
5999	10048	6698
6000	10050	6697
6001	10051	6695
6002	10053	6693
6003	10055	6692
6004	10056	6690
6005	10058	6688
6006	10060	6687
6007	10061	6685
6008	10063	6683
6009	10064	6681
6010	10066	6680
6011	10067	6678
6012	10069	6676
6013	10070	6674
6014	10072	6673
6015	10073	6671
6016	10075	6669
6017	10077	6667
6018	10078	6666
6019	10080	6664
6020	10081	6662
6021	10083	6661
6022	10085	6659
6023	10086	6657
6024	10088	6655
6025	10089	6654
6026	10091	6652
6027	10093	6650
6028	10094	6648
6029	10096	6647
6030	10097	6645
6031	10099	6643
6032	10101	6641
6033	10102	6640
6034	10104	6638
6035	10105	6636
6036	10107	6635
6037	10109	6633
6038	10110	6631
6039	10112	6630
6040	10113	6628
6041	10115	6626
6042	10117	6625
6043	10119	6623
6044	10120	6621
6045	10122	6619
6046	10124	6618
6047	10125	6616
6048	10127	6614
6049	10128	6612
6050	10130	6611
6051	10131	6609
6052	10133	6607
6053	10135	6606
6054	10136	6604
6055	10138	6603
6056	10140	6601
6057	10142	6599
6058	10143	6597
6059	10145	6596
6060	10147	6594
6061	10148	6592
6062	10150	6591
6063	10152	6589
6064	10153	6587
6065	10155	6586
6066	10156	6584
6067	10158	6582
6068	10160	6580
6069	10161	6579
6070	10163	6577
6071	10164	6575
6072	10166	6573
6073	10168	6572
6074	10169	6570
6075	10171	6568
6076	10172	6567
6077	10174	6565
6078	10176	6563
6079	10177	6561
6080	10179	6560
6081	10181	6558
6082	10182	6556
6083	10184	6555
6084	10185	6553
6085	10187	6551
6086	10188	6549
6087	10190	6548
6088	10191	6546
6089	10193	6544
6090	10195	6542
6091	10196	6541
6092	10198	6539
6093	10200	6537
6094	10201	6536
6095	10203	6534
6096	10204	6532
6097	10206	6530
6098	10207	6529
6099	10209	6527
6100	10211	6525
6101	10212	6523
6102	10214	6522
6103	10215	6520
6104	10217	6518
6105	10218	6516
6106	10220	6515
6107	10222	6513
6108	10223	6511
6109	10225	6510
6110	10226	6508
6111	10228	6506
6112	10230	6504
6113	10231	6503
6114	10233	6501
6115	10235	6499
6116	10236	6498
6117	10238	6496
6118	10240	6494
6119	10241	6493
6120	10243	6491
6121	10245	6489
6122	10247	6488
6123	10248	6486
6124	10250	6484
6125	10251	6483
6126	10253	6481
6127	10255	6479
6128	10256	6478
6129	10258	6476
6130	10259	6474
6131	10261	6472
6132	10263	6471
6133	10264	6469
6134	10266	6467
6135	10267	6465
6136	10269	6464
6137	10271	6462
6138	10272	6460
6139	10274	6459
6140	10276	6457
6141	10277	6455
6142	10279	6454
6143	10280	6452
6144	10282	6450
6145	10284	6448
6146	10285	6447
6147	10287	6445
6148	10289	6444
6149	10291	6442
6150	10292	6440
6151	10294	6438
6152	10295	6437
6153	10297	6435
6154	10299	6433
6155	10300	6432
6156	10302	6430
6157	10304	6428
6158	10305	6427
6159	10307	6425
6160	10309	6423
6161	10310	6421
6162	10312	6420
6163	10313	6418
6164	10315	6416
6165	10316	6414
6166	10318	6413
6167	10320	6411
6168	10321	6410
6169	10323	6408
6170	10325	6406
6171	10326	6404
6172	10328	6403
6173	10330	6401
6174	10331	6399
6175	10333	6398
6176	10334	6396
6177	10336	6394
6178	10338	6392
6179	10339	6391
6180	10341	6389
6181	10342	6387
6182	10344	6385
6183	10345	6384
6184	10347	6382
6185	10349	6380
6186	10350	6379
6187	10352	6377
6188	10353	6375
6189	10355	6373
6190	10357	6372
6191	10358	6370
6192	10360	6368
6193	10362	6367
6194	10363	6365
6195	10365	6363
6196	10366	6361
6197	10368	6360
6198	10369	6358
6199	10371	6356
6200	10372	6354
6201	10374	6353
6202	10376	6351
6203	10377	6349
6204	10379	6347
6205	10380	6346
6206	10382	6344
6207	10384	6342
6208	10385	6341
6209	10387	6339
6210	10388	6337
6211	10390	6335
6212	10391	6334
6213	10393	6332
6214	10395	6330
6215	10396	6329
6216	10398	6327
6217	10400	6325
6218	10401	6324
6219	10403	6322
6220	10405	6320
6221	10407	6319
6222	10408	6317
6223	10410	6315
6224	10411	6313
6225	10413	6312
6226	10414	6310
6227	10416	6308
6228	10417	6306
6229	10419	6305
6230	10421	6303
6231	10422	6301
6232	10424	6300
6233	10425	6298
6234	10427	6296
6235	10428	6294
6236	10430	6293
6237	10432	6291
6238	10433	6289
6239	10435	6287
6240	10437	6286
6241	10438	6284
6242	10440	6282
6243	10441	6281
6244	10443	6279
6245	10444	6277
6246	10446	6275
6247	10448	6274
6248	10449	6272
6249	10451	6270
6250	10452	6269
6251	10454	6267
6252	10456	6265
6253	10457	6263
6254	10459	6262
6255	10460	6260
6256	10462	6258
6257	10464	6257
6258	10465	6255
6259	10467	6253
6260	10469	6252
6261	10470	6250
6262	10472	6248
6263	10473	6246
6264	10475	6245
6265	10477	6243
6266	10479	6242
6267	10480	6240
6268	10482	6238
6269	10484	6236
6270	10485	6235
6271	10487	6233
6272	10488	6231
6273	10490	6230
6274	10492	6228
6275	10494	6226
6276	10495	6225
6277	10497	6223
6278	10498	6221
6279	10500	6220
6280	10501	6218
6281	10503	6216
6282	10505	6214
6283	10506	6213
6284	10508	6211
6285	10510	6209
6286	10511	6208
6287	10513	6206
6288	10515	6204
6289	10516	6202
6290	10518	6201
6291	10519	6199
6292	10521	6197
6293	10522	6195
6294	10524	6194
6295	10525	6192
6296	10527	6190
6297	10529	6189
6298	10530	6187
6299	10532	6185
6300	10534	6184
6301	10536	6182
6302	10537	6180
6303	10539	6179
6304	10541	6177
6305	10542	6175
6306	10544	6174
6307	10545	6172
6308	10547	6170
6309	10549	6169
6310	10551	6167
6311	10553	6165
6312	10554	6164
6313	10556	6162
6314	10557	6160
6315	10559	6159
6316	10560	6157
6317	10562	6155
6318	10564	6154
6319	10566	6152
6320	10567	6150
6321	10569	6149
6322	10571	6147
6323	10572	6145
6324	10574	6144
6325	10576	6142
6326	10578	6140
6327	10579	6139
6328	10581	6137
6329	10582	6135
6330	10584	6133
6331	10586	6132
6332	10587	6130
6333	10589	6128
6334	10591	6127
6335	10592	6125
6336	10594	6123
6337	10596	6122
6338	10598	6120
6339	10599	6119
6340	10601	6117
6341	10603	6115
6342	10604	6113
6343	10606	6112
6344	10607	6110
6345	10609	6108
6346	10610	6107
6347	10612	6105
6348	10614	6103
6349	10615	6102
6350	10617	6100
6351	10619	6098
6352	10620	6097
6353	10622	6095
6354	10624	6093
6355	10625	6091
6356	10627	6090
6357	10629	6088
6358	10630	6086
6359	10632	6085
6360	10634	6083
6361	10635	6081
6362	10637	6080
6363	10638	6078
6364	10640	6076
6365	10641	6074
6366	10643	6073
6367	10645	6071
6368	10646	6069
6369	10648	6067
6370	10649	6066
6371	10651	6064
6372	10653	6063
6373	10654	6061
6374	10656	6059
6375	10658	6058
6376	10660	6056
6377	10661	6054
6378	10663	6052
6379	10664	6051
6380	10666	6049
6381	10667	6047
6382	10669	6045
6383	10671	6044
